thermal cooling time constant
Terminal log file
Date: 5/6/2022 - 9:54:54 AM
-----------------------------------------------
$GSAT;60/52/2<0>;85:82:00;39.201088;-8.137164;120;32.49;101095.14;-21.32;69.15;18.93;1002
$GSAT;60/52/2<0>;85:82:10;39.201088;-8.137163;120;32.50;101098.23;-21.66;69.15;18.93;1003
$GSAT;60/52/2<0>;85:82:20;39.201088;-8.137163;120;32.50;101098.81;-21.63;69.15;18.93;1004
$GSAT;60/52/2<0>;85:82:30;39.201088;-8.137162;120;32.51;101098.38;-21.59;69.15;18.93;1005
$GSAT;60/52/2<0>;85:82:40;39.201088;-8.137162;121;32.52;101098.81;-21.62;69.15;18.93;1006
$GSAT;60/52/2<0>;85:82:50;39.201088;-8.137161;121;32.53;101098.37;-21.59;69.15;18.93;1007
$GSAT;60/52/2<0>;85:82:60;39.201088;-8.137161;121;32.53;101098.70;-21.62;69.15;18.93;1008
$GSAT;60/52/2<0>;85:82:70;39.201088;-8.137161;121;32.54;101098.34;-21.72;69.14;18.93;1009
$GSAT;60/52/2<0>;85:82:80;39.201092;-8.137161;122;32.55;101100.64;-21.78;69.14;18.84;1010
$GSAT;60/52/2<0>;85:82:90;39.201092;-8.137161;122;32.55;101097.33;-21.50;69.14;18.84;1011
$GSAT;60/52/2<0>;85:83:00;39.201092;-8.137160;122;32.56;101098.23;-21.73;69.15;18.84;1012
$GSAT;60/52/2<0>;85:83:10;39.201092;-8.137160;122;32.57;101098.50;-21.60;69.15;18.84;1013
$GSAT;60/52/2<0>;85:83:20;39.201092;-8.137161;122;32.58;101102.38;-21.93;69.15;18.84;1014
$GSAT;60/52/2<0>;85:83:30;39.201092;-8.137161;122;32.58;101098.73;-21.62;69.15;18.84;1015
$GSAT;60/52/2<0>;85:83:40;39.201096;-8.137161;122;32.59;101098.72;-21.66;69.15;18.84;1016
$GSAT;60/52/2<0>;85:83:50;39.201096;-8.137161;122;32.59;101098.73;-21.62;69.16;18.84;1017
$GSAT;60/52/2<0>;85:83:60;39.201096;-8.137160;122;32.60;101097.88;-21.55;69.16;18.84;1018
$GSAT;60/52/2<0>;85:83:70;39.201096;-8.137160;122;32.60;101096.59;-21.44;69.15;18.84;1019
$GSAT;60/52/2<0>;85:83:90;39.201096;-8.137159;122;32.62;101096.83;-21.46;69.15;18.84;1021
$GSAT;60/52/2<0>;85:84:00;39.201096;-8.137158;122;32.63;101098.58;-21.42;69.16;18.75;1022
$GSAT;60/52/2<0>;85:84:10;39.201096;-8.137157;122;32.65;101101.13;-21.83;69.16;18.75;1023
$GSAT;60/52/2<0>;85:84:20;39.201096;-8.137157;122;32.66;101098.73;-21.62;69.16;18.75;1024
$GSAT;60/52/2<0>;85:84:30;39.201096;-8.137156;122;32.66;101100.25;-21.68;69.16;18.75;1025
$GSAT;60/52/2<0>;85:84:40;39.201099;-8.137155;122;32.66;101100.10;-21.74;69.16;18.75;1026
$GSAT;60/52/2<0>;85:84:50;39.201096;-8.137155;122;32.67;101098.81;-21.63;69.16;18.75;1027
$GSAT;60/52/2<0>;85:84:60;39.201099;-8.137154;122;32.68;101098.03;-21.56;69.15;18.75;1028
$GSAT;60/52/2<0>;85:84:70;39.201099;-8.137154;122;32.69;101100.15;-21.71;69.16;18.75;1029
$GSAT;60/52/2<0>;85:84:80;39.201096;-8.137154;121;32.69;101096.17;-21.41;69.15;18.75;1030
$GSAT;60/52/2<0>;85:84:90;39.201096;-8.137154;121;32.70;101097.83;-21.55;69.15;18.75;1031
$GSAT;60/52/2<0>;85:85:00;39.201096;-8.137153;121;32.71;101100.36;-21.57;69.17;18.75;1032
$GSAT;60/52/2<0>;85:85:10;39.201096;-8.137153;121;32.71;101097.92;-21.56;69.17;18.67;1033
$GSAT;60/52/2<0>;85:85:20;39.201096;-8.137153;121;32.72;101099.09;-21.66;69.16;18.67;1034
$GSAT;60/52/2<0>;85:85:30;39.201096;-8.137153;121;32.72;101099.41;-21.66;69.16;18.67;1035
$GSAT;60/52/2<0>;85:85:40;39.201096;-8.137153;121;32.73;101100.61;-21.78;69.16;18.67;1036
$GSAT;60/52/2<0>;85:85:50;39.201096;-8.137153;121;32.74;101099.41;-21.68;69.16;18.67;1037
